ShipmentKey,OrderKey,Courier,ShipmentStatus,DeliveryDays
3697,25482,BlueDart,Shipped,1
3698,20371,BlueDart,Shipped,1
3699,22302,Delhivery,Packed,7
3700,20572,Delhivery,Processing,7
3701,24607,Delhivery,Shipped,1
3702,22801,Delhivery,Packed,2
3703,22580,Delhivery,Out for Delivery,7
3704,24811,Delhivery,Shipped,3
3705,23690,Delhivery,Delivered,3
3706,23393,Delhivery,Delivered,6
3707,22252,Delhivery,Out for Delivery,4
3708,20820,Ekart,Delivered,4
3709,24314,BlueDart,Processing,1
3710,21622,Delhivery,Shipped,7
3711,22898,DTDC,Shipped,3
3712,23882,BlueDart,Packed,4
3713,22688,DTDC,Delivered,3
3714,20448,DTDC,Shipped,1
3715,21823,BlueDart,Out for Delivery,3
3716,22116,DTDC,Processing,5
3717,21882,BlueDart,Delivered,1
3718,25801,BlueDart,Out for Delivery,6
3719,25038,Ekart,Processing,2
3720,25162,DTDC,Shipped,1
3721,20036,DTDC,Processing,2
3722,21375,DTDC,Out for Delivery,3
3723,21915,Delhivery,Delivered,1
3724,22849,DTDC,Out for Delivery,2
3725,20718,Delhivery,Processing,1
3726,24374,DTDC,Shipped,3
3727,23335,Delhivery,Packed,3
3728,21851,DTDC,Processing,4
3729,22365,Delhivery,Processing,3
3730,23612,Ekart,Delivered,4
3731,23801,Ekart,Delivered,4
3732,25207,Ekart,Delivered,3
3733,24234,Delhivery,Out for Delivery,1
3734,25322,BlueDart,Out for Delivery,7
3735,20873,Delhivery,Processing,4
3736,23839,Delhivery,Processing,4
3737,23984,BlueDart,Out for Delivery,3
3738,24704,Ekart,Delivered,2
3739,21655,Delhivery,Out for Delivery,5
3740,20846,Delhivery,Processing,4
3741,20874,DTDC,Processing,1
3742,22278,Delhivery,Packed,1
3743,22196,Ekart,Shipped,1
3744,22922,Ekart,Delivered,4
3745,23668,Ekart,Packed,2
3746,21912,Ekart,Delivered,6
3747,23336,Ekart,Shipped,2
3748,21875,Delhivery,Out for Delivery,7
3749,25569,Delhivery,Packed,6
3750,21919,Ekart,Packed,1
3751,20454,Ekart,Delivered,6
3752,24798,BlueDart,Out for Delivery,6
3753,23312,Ekart,Packed,6
3754,23162,Delhivery,Delivered,4
3755,25306,DTDC,Packed,1
3756,23723,BlueDart,Delivered,7
3757,22486,DTDC,Packed,3
3758,24150,DTDC,Packed,2
3759,24589,Ekart,Delivered,4
3760,22700,BlueDart,Delivered,2
3761,23926,DTDC,Delivered,4
3762,25438,Delhivery,Shipped,6
3763,20641,BlueDart,Shipped,5
3764,21645,Delhivery,Out for Delivery,5
3765,23200,DTDC,Processing,4
3766,20049,Ekart,Shipped,5
3767,25252,Delhivery,Out for Delivery,7
3768,21876,Ekart,Out for Delivery,5
3769,21027,Delhivery,Processing,4
3770,21117,Ekart,Processing,4
3771,25714,BlueDart,Shipped,7
3772,22155,DTDC,Shipped,4
3773,21710,DTDC,Processing,1
3774,22425,Ekart,Shipped,4
3775,20041,BlueDart,Delivered,6
3776,21945,Ekart,Packed,4
3777,25699,Delhivery,Delivered,4
3778,23257,BlueDart,Shipped,3
3779,21034,Delhivery,Shipped,1
3780,25089,BlueDart,Out for Delivery,1
3781,20059,Delhivery,Processing,7
3782,20911,Delhivery,Processing,7
3783,22677,DTDC,Processing,4
3784,20577,DTDC,Packed,5
3785,22113,Ekart,Delivered,6
3786,24213,Delhivery,Packed,1
3787,21893,Delhivery,Processing,6
3788,24556,BlueDart,Packed,5
3789,22482,DTDC,Delivered,5
3790,20420,DTDC,Out for Delivery,2
3791,21611,BlueDart,Processing,1
3792,22161,Ekart,Delivered,1
3793,24046,DTDC,Packed,6
3794,23381,Ekart,Shipped,6
3795,23433,Delhivery,Delivered,2
3796,21036,Delhivery,Delivered,5
3797,21116,BlueDart,Processing,4
3798,21748,Delhivery,Delivered,6
3799,23258,Ekart,Processing,4
3800,23150,Delhivery,Packed,7
3801,20239,BlueDart,Packed,4
3802,22145,Delhivery,Out for Delivery,5
3803,21956,DTDC,Delivered,2
3804,22596,Delhivery,Out for Delivery,7
3805,23789,DTDC,Shipped,1
3806,21998,BlueDart,Packed,7
3807,24731,Delhivery,Delivered,6
3808,21869,BlueDart,Shipped,2
3809,24372,BlueDart,Out for Delivery,7
3810,23721,Delhivery,Packed,4
3811,24936,BlueDart,Out for Delivery,5
3812,22131,Ekart,Packed,2
3813,22565,BlueDart,Delivered,4
3814,22108,Ekart,Shipped,6
3815,24262,Ekart,Packed,7
3816,25160,DTDC,Delivered,4
3817,24156,Delhivery,Processing,1
3818,22533,BlueDart,Packed,1
3819,23491,Ekart,Processing,5
3820,25797,Delhivery,Shipped,5
3821,24094,DTDC,Processing,7
3822,22736,Ekart,Shipped,5
3823,25529,Delhivery,Out for Delivery,6
3824,21368,DTDC,Delivered,4
3825,24996,Delhivery,Packed,3
3826,24728,Delhivery,Packed,1
3827,25843,Ekart,Out for Delivery,2
3828,23834,BlueDart,Processing,4
3829,21463,DTDC,Out for Delivery,6
3830,20185,BlueDart,Packed,2
3831,22655,Ekart,Processing,5
3832,20055,BlueDart,Delivered,3
3833,22824,DTDC,Out for Delivery,7
3834,21863,DTDC,Delivered,2
3835,24929,Ekart,Out for Delivery,7
3836,24743,Ekart,Shipped,1
3837,24623,BlueDart,Shipped,6
3838,23699,Ekart,Processing,1
3839,20528,DTDC,Packed,4
3840,23736,Delhivery,Packed,6
3841,24323,DTDC,Packed,3
3842,23220,DTDC,Out for Delivery,1
3843,20848,BlueDart,Shipped,5
3844,22390,BlueDart,Packed,2
3845,20251,Delhivery,Delivered,1
3846,22962,DTDC,Packed,1
3847,24163,BlueDart,Delivered,2
3848,25147,Ekart,Delivered,2
3849,24189,DTDC,Packed,7
3850,21404,Delhivery,Processing,4
3851,25595,BlueDart,Processing,2
3852,25216,DTDC,Packed,6
3853,23497,Ekart,Shipped,5
3854,22859,BlueDart,Packed,1
3855,23867,BlueDart,Processing,1
3856,25056,DTDC,Processing,5
3857,22417,BlueDart,Delivered,4
3858,22076,Delhivery,Out for Delivery,6
3859,25870,BlueDart,Out for Delivery,5
3860,25720,DTDC,Packed,6
3861,23241,Ekart,Processing,2
3862,25118,Ekart,Shipped,3
3863,20749,Delhivery,Processing,3
3864,20662,Delhivery,Delivered,1
3865,25067,Ekart,Delivered,7
3866,22097,BlueDart,Packed,4
3867,21417,BlueDart,Processing,1
3868,21719,DTDC,Processing,4
3869,21103,BlueDart,Packed,3
3870,20314,BlueDart,Delivered,2
3871,20024,BlueDart,Shipped,6
3872,21167,Ekart,Packed,4
3873,22711,BlueDart,Delivered,1
3874,23562,BlueDart,Delivered,1
3875,24966,Delhivery,Out for Delivery,6
3876,23248,BlueDart,Processing,4
3877,23493,DTDC,Delivered,4
3878,25955,Ekart,Processing,2
3879,21691,Delhivery,Shipped,3
3880,22282,Ekart,Processing,1
3881,23192,Delhivery,Out for Delivery,4
3882,22162,DTDC,Processing,1
3883,25618,Ekart,Shipped,7
3884,22714,Delhivery,Processing,3
3885,25971,Delhivery,Out for Delivery,4
3886,22453,BlueDart,Delivered,4
3887,25680,BlueDart,Delivered,1
3888,24804,BlueDart,Shipped,1
3889,20975,Ekart,Processing,3
3890,20149,DTDC,Delivered,5
3891,25777,DTDC,Processing,6
3892,25889,BlueDart,Processing,3
3893,21331,Ekart,Shipped,2
3894,25720,BlueDart,Packed,2
3895,25413,Delhivery,Shipped,5
3896,24492,BlueDart,Out for Delivery,6
3897,23646,Ekart,Packed,3
3898,22221,Delhivery,Shipped,4
3899,23315,BlueDart,Shipped,6
3900,25541,BlueDart,Delivered,3
3901,20383,Delhivery,Processing,1
3902,22701,BlueDart,Shipped,3
3903,24150,DTDC,Packed,4
3904,23649,BlueDart,Out for Delivery,1
3905,21811,Delhivery,Out for Delivery,3
3906,24355,Delhivery,Packed,1
3907,22087,Ekart,Delivered,7
3908,24158,Delhivery,Delivered,4
3909,20965,DTDC,Processing,7
3910,22536,BlueDart,Packed,5
3911,21804,Ekart,Shipped,6
3912,22417,Ekart,Delivered,2
3913,20371,Ekart,Shipped,5
3914,23333,DTDC,Shipped,4
3915,24063,Delhivery,Processing,6
3916,21544,DTDC,Delivered,7
3917,24492,BlueDart,Processing,6
3918,22503,Ekart,Out for Delivery,4
3919,21170,DTDC,Shipped,3
3920,25594,Delhivery,Processing,4
3921,20005,Ekart,Delivered,5
3922,23808,Delhivery,Processing,3
3923,25401,BlueDart,Packed,1
3924,21681,BlueDart,Out for Delivery,6
3925,24274,DTDC,Processing,1
3926,24211,BlueDart,Shipped,4
3927,23545,Delhivery,Packed,6
3928,24159,BlueDart,Processing,6
3929,24062,Ekart,Out for Delivery,1
3930,20958,BlueDart,Delivered,5
3931,25236,DTDC,Delivered,7
3932,24870,BlueDart,Out for Delivery,1
3933,25189,Ekart,Out for Delivery,1
3934,21805,BlueDart,Delivered,6
3935,23980,Ekart,Packed,5
3936,22995,DTDC,Delivered,6
3937,20860,Ekart,Packed,5
3938,23830,DTDC,Packed,1
3939,25831,Delhivery,Processing,4
3940,21944,DTDC,Delivered,3
3941,25042,Ekart,Shipped,3
3942,23790,Ekart,Shipped,3
3943,20904,Delhivery,Out for Delivery,4
3944,24764,BlueDart,Out for Delivery,2
3945,23159,Ekart,Shipped,6
3946,21903,Ekart,Out for Delivery,7
3947,22906,Delhivery,Out for Delivery,1
3948,22123,BlueDart,Shipped,5
3949,25344,BlueDart,Delivered,5
3950,22699,Delhivery,Out for Delivery,7
3951,24965,DTDC,Shipped,5
3952,22575,DTDC,Delivered,7
3953,21827,DTDC,Shipped,4
3954,25456,Delhivery,Out for Delivery,4
3955,24312,Ekart,Packed,3
3956,25548,Delhivery,Out for Delivery,7
3957,25681,BlueDart,Processing,4
3958,25343,Delhivery,Out for Delivery,4
3959,23178,Delhivery,Packed,3
3960,25387,Delhivery,Processing,4
3961,24161,BlueDart,Out for Delivery,5
3962,21284,BlueDart,Packed,2
3963,25862,Ekart,Shipped,1
3964,21936,BlueDart,Out for Delivery,5
3965,24816,Ekart,Packed,5
3966,22729,Delhivery,Packed,2
3967,20713,BlueDart,Out for Delivery,3
3968,21603,BlueDart,Out for Delivery,2
3969,22569,Ekart,Processing,3
3970,25105,DTDC,Packed,3
3971,24868,Delhivery,Packed,2
3972,21049,BlueDart,Shipped,4
3973,23992,Delhivery,Shipped,4
3974,25017,Ekart,Processing,5
3975,21991,Ekart,Shipped,3
3976,22824,DTDC,Processing,2
3977,20302,Delhivery,Out for Delivery,1
3978,23853,Ekart,Processing,2
3979,23426,Ekart,Shipped,7
3980,22953,Ekart,Out for Delivery,7
3981,23209,Delhivery,Packed,1
3982,24514,BlueDart,Delivered,1
3983,25201,BlueDart,Out for Delivery,6
3984,26000,Delhivery,Out for Delivery,3
3985,20244,DTDC,Out for Delivery,1
3986,21261,BlueDart,Packed,5
3987,25318,BlueDart,Processing,3
3988,23164,Ekart,Shipped,4
3989,24567,Ekart,Packed,6
3990,20036,Ekart,Shipped,3
3991,22653,Ekart,Delivered,3
3992,20419,BlueDart,Out for Delivery,2
3993,25782,Ekart,Out for Delivery,1
3994,24094,DTDC,Out for Delivery,7
3995,24415,Ekart,Packed,2
3996,25294,BlueDart,Out for Delivery,4
3997,21571,Delhivery,Shipped,6
3998,23368,Delhivery,Processing,5
3999,21458,BlueDart,Out for Delivery,5
4000,23089,BlueDart,Out for Delivery,5
4001,20143,BlueDart,Packed,2
4002,20509,DTDC,Shipped,3
4003,25543,Delhivery,Out for Delivery,1
4004,23752,Delhivery,Out for Delivery,6
4005,23787,Delhivery,Processing,3
4006,25556,Delhivery,Packed,1
4007,20458,BlueDart,Delivered,7
4008,21711,Ekart,Shipped,5
4009,20272,DTDC,Out for Delivery,5
4010,23897,BlueDart,Processing,4
4011,21494,Delhivery,Delivered,6
4012,21587,BlueDart,Packed,5
4013,25204,Delhivery,Delivered,2
4014,24735,DTDC,Delivered,2
4015,20922,Delhivery,Shipped,2
4016,20204,DTDC,Processing,2
4017,21420,DTDC,Processing,7
4018,20456,BlueDart,Packed,5
4019,21911,DTDC,Out for Delivery,6
4020,22292,BlueDart,Out for Delivery,7
4021,20444,Ekart,Shipped,5
4022,24585,Ekart,Out for Delivery,6
4023,24436,DTDC,Packed,5
4024,21191,Delhivery,Out for Delivery,2
4025,21235,BlueDart,Delivered,7
4026,25683,Delhivery,Processing,2
4027,23453,Delhivery,Shipped,3
4028,23408,DTDC,Shipped,5
4029,24749,Ekart,Packed,6
4030,22218,DTDC,Out for Delivery,1
4031,24652,DTDC,Processing,6
4032,23495,Ekart,Out for Delivery,2
4033,25692,Ekart,Shipped,2
4034,22964,DTDC,Packed,4
4035,24507,DTDC,Shipped,4
4036,24054,Ekart,Processing,4
4037,20030,Ekart,Out for Delivery,3
4038,23921,DTDC,Out for Delivery,7
4039,20434,DTDC,Processing,2
4040,25037,DTDC,Packed,5
4041,22510,BlueDart,Out for Delivery,5
4042,20503,BlueDart,Delivered,7
4043,21202,DTDC,Processing,6
4044,25275,DTDC,Shipped,1
4045,23585,Delhivery,Processing,3
4046,21605,DTDC,Processing,6
4047,24227,DTDC,Processing,3
4048,23172,DTDC,Delivered,5
4049,20087,BlueDart,Processing,6
4050,25254,DTDC,Out for Delivery,3
4051,23867,Ekart,Processing,2
4052,23820,BlueDart,Processing,2
4053,22151,BlueDart,Delivered,6
4054,22958,BlueDart,Shipped,6
4055,25618,Ekart,Processing,7
4056,23268,Delhivery,Processing,5
4057,24948,Delhivery,Delivered,5
4058,25579,Ekart,Delivered,1
4059,24279,DTDC,Processing,6
4060,20971,DTDC,Processing,6
4061,24215,DTDC,Out for Delivery,7
4062,20842,Ekart,Packed,1
4063,23929,DTDC,Processing,6
4064,20450,DTDC,Shipped,1
4065,22335,BlueDart,Packed,4
4066,24489,Ekart,Out for Delivery,5
4067,23108,DTDC,Packed,6
4068,22406,DTDC,Processing,6
4069,20440,Ekart,Processing,1
4070,20287,Delhivery,Processing,6
4071,23842,Delhivery,Processing,4
4072,24549,Ekart,Processing,6
4073,21447,Delhivery,Shipped,1
4074,21218,Ekart,Shipped,5
4075,23880,BlueDart,Packed,6
4076,25593,BlueDart,Processing,1
4077,20098,BlueDart,Delivered,4
4078,22986,DTDC,Shipped,6
4079,23775,Ekart,Packed,7
4080,24909,DTDC,Shipped,5
4081,23698,Ekart,Shipped,7
4082,21369,Ekart,Packed,4
4083,25433,Ekart,Packed,1
4084,22305,Delhivery,Out for Delivery,3
4085,20926,Ekart,Packed,4
4086,22390,Delhivery,Shipped,1
4087,21538,BlueDart,Out for Delivery,7
4088,25019,BlueDart,Out for Delivery,7
4089,23472,DTDC,Delivered,7
4090,25626,DTDC,Out for Delivery,5
4091,20944,DTDC,Processing,7
4092,24344,Ekart,Shipped,4
4093,20725,DTDC,Shipped,5
4094,25385,Delhivery,Shipped,5
4095,22444,DTDC,Delivered,5
4096,20646,Ekart,Shipped,5
4097,25016,Delhivery,Delivered,1
4098,21733,Ekart,Delivered,4
4099,21401,Ekart,Processing,6
4100,22913,DTDC,Shipped,3
4101,22710,Delhivery,Delivered,5
4102,24732,DTDC,Packed,2
4103,22118,Ekart,Packed,3
4104,21191,DTDC,Delivered,1
4105,20797,Delhivery,Processing,6
4106,20465,Ekart,Processing,5
4107,22051,DTDC,Out for Delivery,5
4108,24995,Ekart,Delivered,2
4109,21360,Delhivery,Packed,3
4110,24726,DTDC,Processing,5
4111,25456,BlueDart,Processing,7
4112,25400,DTDC,Packed,6
4113,22253,Delhivery,Processing,2
4114,21211,DTDC,Shipped,2
4115,22836,DTDC,Packed,1
4116,22744,Ekart,Shipped,5
4117,21344,DTDC,Delivered,7
4118,20836,BlueDart,Processing,7
4119,22310,DTDC,Shipped,5
4120,25971,Ekart,Out for Delivery,3
4121,23167,Delhivery,Shipped,2
4122,24784,BlueDart,Out for Delivery,1
4123,23947,Ekart,Out for Delivery,7
4124,21477,Delhivery,Shipped,4
4125,20644,DTDC,Packed,4
4126,22753,Delhivery,Shipped,3
4127,21181,BlueDart,Out for Delivery,4
4128,23506,DTDC,Delivered,5
4129,24299,DTDC,Out for Delivery,3
4130,22402,Ekart,Shipped,5
4131,22114,DTDC,Shipped,1
4132,21931,Ekart,Processing,1
4133,25001,BlueDart,Delivered,6
4134,21746,DTDC,Processing,6
4135,22690,DTDC,Packed,6
4136,23717,Ekart,Processing,6
4137,24764,BlueDart,Shipped,4
4138,22042,Delhivery,Processing,2
4139,22284,Ekart,Shipped,4
4140,24949,BlueDart,Out for Delivery,6
4141,25482,Ekart,Out for Delivery,1
4142,20573,Ekart,Out for Delivery,5
4143,23294,BlueDart,Packed,6
4144,21967,Delhivery,Out for Delivery,1
4145,25385,DTDC,Shipped,5
4146,22068,Delhivery,Shipped,2
4147,20837,DTDC,Processing,2
4148,25789,BlueDart,Out for Delivery,6
4149,22454,BlueDart,Packed,1
4150,21747,DTDC,Packed,7
4151,25330,DTDC,Processing,5
4152,23391,BlueDart,Shipped,3
4153,23741,Ekart,Out for Delivery,2
4154,20514,Delhivery,Packed,6
4155,20627,BlueDart,Delivered,6
4156,20118,DTDC,Delivered,7
4157,21524,DTDC,Delivered,7
4158,20390,DTDC,Out for Delivery,1
4159,22613,Ekart,Shipped,5
4160,24184,Ekart,Delivered,4
4161,23086,BlueDart,Shipped,4
4162,22672,Ekart,Processing,5
4163,20236,BlueDart,Delivered,6
4164,24279,BlueDart,Shipped,2
4165,20623,BlueDart,Delivered,6
4166,24427,DTDC,Out for Delivery,5
4167,20340,Ekart,Delivered,3
4168,23196,Ekart,Packed,5
4169,24109,BlueDart,Delivered,3
4170,23679,Delhivery,Shipped,2
4171,20365,BlueDart,Processing,6
4172,21805,BlueDart,Delivered,5
4173,24551,DTDC,Processing,7
4174,21373,BlueDart,Packed,1
4175,21704,DTDC,Out for Delivery,5
4176,23576,Ekart,Packed,7
4177,23626,DTDC,Delivered,4
4178,21116,DTDC,Delivered,6
4179,25435,Ekart,Packed,4
4180,21180,DTDC,Out for Delivery,1
4181,25918,BlueDart,Packed,1
4182,24144,DTDC,Out for Delivery,5
4183,21856,Ekart,Out for Delivery,1
4184,20060,DTDC,Packed,6
4185,24399,BlueDart,Packed,3
4186,25225,Ekart,Shipped,4
4187,21989,Ekart,Out for Delivery,2
4188,21581,BlueDart,Out for Delivery,4
4189,25279,Delhivery,Processing,3
4190,22709,BlueDart,Shipped,5
4191,22921,DTDC,Packed,1
4192,21031,DTDC,Packed,6
4193,25211,BlueDart,Packed,5
4194,22822,DTDC,Processing,3
4195,25810,BlueDart,Shipped,1
4196,25955,BlueDart,Shipped,3
4197,22767,Ekart,Out for Delivery,5
4198,24945,BlueDart,Delivered,7
4199,23686,DTDC,Processing,3
4200,20855,Delhivery,Out for Delivery,4
4201,24571,Delhivery,Shipped,7
4202,24783,DTDC,Shipped,4
4203,25284,DTDC,Packed,5
4204,23203,Ekart,Out for Delivery,5
4205,20084,Ekart,Shipped,5
4206,25499,Ekart,Out for Delivery,4
4207,21870,BlueDart,Packed,6
4208,21461,Delhivery,Packed,3
4209,24460,Ekart,Shipped,5
4210,23812,DTDC,Processing,1
4211,25401,DTDC,Packed,2
4212,25550,Ekart,Shipped,5
4213,24857,Ekart,Packed,4
4214,22250,Delhivery,Out for Delivery,4
4215,20197,Ekart,Packed,1
4216,20698,BlueDart,Processing,2
4217,22007,Delhivery,Processing,2
4218,25910,DTDC,Processing,7
4219,23080,BlueDart,Delivered,2
4220,22030,Ekart,Out for Delivery,5
4221,25117,Delhivery,Shipped,5
4222,20621,Delhivery,Delivered,6
4223,20139,Delhivery,Shipped,7
4224,21790,BlueDart,Out for Delivery,3
4225,21620,Ekart,Out for Delivery,4
4226,20174,BlueDart,Out for Delivery,4
4227,21358,DTDC,Processing,3
4228,23121,Ekart,Delivered,4
4229,25408,Ekart,Out for Delivery,6
4230,24763,Ekart,Shipped,4
4231,22791,Ekart,Delivered,5
4232,23039,Ekart,Processing,3
4233,22656,BlueDart,Out for Delivery,2
4234,24614,Delhivery,Out for Delivery,1
4235,22461,Ekart,Shipped,1
4236,24581,BlueDart,Delivered,3
4237,21315,Ekart,Packed,6
4238,25430,Ekart,Packed,7
4239,20506,DTDC,Delivered,6
4240,24102,BlueDart,Processing,4
4241,25326,Ekart,Processing,7
4242,20550,BlueDart,Processing,3
4243,23066,DTDC,Shipped,6
4244,22424,Ekart,Packed,1
4245,21676,Delhivery,Packed,4
4246,25167,DTDC,Delivered,3
4247,23795,BlueDart,Processing,5
4248,25986,BlueDart,Shipped,1
4249,21545,Ekart,Packed,2
4250,25927,Delhivery,Packed,6
4251,22331,Ekart,Processing,6
4252,25753,BlueDart,Delivered,2
4253,23576,BlueDart,Shipped,6
4254,20181,Ekart,Processing,2
4255,25870,Delhivery,Delivered,1
4256,22964,BlueDart,Shipped,4
4257,24684,Ekart,Delivered,5
4258,20501,Delhivery,Shipped,7
4259,23920,Ekart,Processing,2
4260,25370,BlueDart,Packed,3
4261,22478,DTDC,Processing,1
4262,24536,Delhivery,Processing,2
4263,22479,BlueDart,Shipped,7
4264,24116,Ekart,Out for Delivery,1
4265,21656,BlueDart,Delivered,7
4266,25617,DTDC,Packed,4
4267,23503,DTDC,Processing,2
4268,24044,BlueDart,Shipped,7
4269,21053,Delhivery,Processing,2
4270,20213,BlueDart,Delivered,1
4271,25701,BlueDart,Delivered,1
4272,21834,Delhivery,Processing,3
4273,24851,Ekart,Delivered,1
4274,21334,Delhivery,Delivered,5
4275,25282,Delhivery,Delivered,4
4276,25550,DTDC,Shipped,7
4277,22953,BlueDart,Packed,1
4278,24689,Delhivery,Delivered,7
4279,24835,Delhivery,Delivered,2
4280,20575,BlueDart,Packed,3
4281,23216,BlueDart,Processing,4
4282,21242,BlueDart,Out for Delivery,7
4283,25129,DTDC,Out for Delivery,1
4284,22461,Delhivery,Out for Delivery,1
4285,20093,BlueDart,Delivered,5
4286,20756,Delhivery,Delivered,7
4287,23926,Ekart,Processing,3
4288,20248,Delhivery,Packed,6
4289,21688,BlueDart,Processing,7
4290,22040,Ekart,Shipped,5
4291,23014,DTDC,Processing,4
4292,20628,Ekart,Delivered,4
4293,23202,Ekart,Processing,7
4294,25862,DTDC,Out for Delivery,3
4295,25762,BlueDart,Shipped,6
4296,25350,DTDC,Packed,2
4297,20617,DTDC,Packed,1
4298,23231,Delhivery,Packed,6
4299,24076,Delhivery,Processing,6
4300,25504,Delhivery,Shipped,7
4301,25653,DTDC,Processing,2
4302,24697,DTDC,Packed,1
4303,23478,DTDC,Out for Delivery,1
4304,20112,Ekart,Delivered,5
4305,22302,DTDC,Delivered,7
4306,23252,DTDC,Delivered,2
4307,25864,BlueDart,Packed,2
4308,25653,DTDC,Processing,1
4309,24040,Delhivery,Shipped,5
4310,20073,Delhivery,Delivered,4
4311,20539,Ekart,Processing,5
4312,23448,BlueDart,Packed,2
4313,21772,Ekart,Packed,7
4314,20251,DTDC,Shipped,5
4315,24022,Ekart,Shipped,6
4316,24438,BlueDart,Delivered,6
4317,21402,BlueDart,Out for Delivery,3
4318,24914,Delhivery,Delivered,4
4319,21528,BlueDart,Delivered,7
4320,22663,BlueDart,Shipped,5
4321,22767,Ekart,Shipped,3
4322,20923,BlueDart,Delivered,7
4323,20937,DTDC,Processing,2
4324,22547,BlueDart,Packed,4
4325,24061,BlueDart,Delivered,6
4326,24007,BlueDart,Out for Delivery,5
4327,25202,BlueDart,Packed,2
4328,24358,Delhivery,Processing,3
4329,25693,BlueDart,Out for Delivery,3
4330,23597,Ekart,Delivered,3
4331,23386,DTDC,Shipped,5
4332,23529,DTDC,Shipped,1
4333,23219,BlueDart,Out for Delivery,7
4334,20724,BlueDart,Processing,4
4335,21868,Delhivery,Out for Delivery,3
4336,22828,BlueDart,Delivered,4
4337,23939,DTDC,Processing,1
4338,22132,Ekart,Delivered,3
4339,20040,Delhivery,Processing,6
4340,22207,Ekart,Processing,3
4341,23600,BlueDart,Delivered,1
4342,25790,Ekart,Packed,6
4343,23107,Delhivery,Processing,4
4344,24416,DTDC,Processing,1
4345,22515,DTDC,Processing,7
4346,21625,DTDC,Processing,1
4347,24231,BlueDart,Out for Delivery,6
4348,20182,Ekart,Shipped,3
4349,25811,Ekart,Out for Delivery,3
4350,22116,BlueDart,Out for Delivery,5
4351,22022,DTDC,Delivered,7
4352,22093,BlueDart,Out for Delivery,4
4353,20734,Ekart,Processing,2
4354,22377,Ekart,Shipped,3
